project_a,project_b,weight_a,weight_b
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",Fast JavaScript deep equality check with TypeScript support and optimized performance.,0.6012713857,0.3987286143
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",JavaScript library for arbitrary-precision decimal arithmetic with TypeScript support and continuous improvements.,0.97610124644,0.02389875356
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",JavaScript YAML parser and dumper with security and performance enhancements.,0.9463062815,0.0536937185
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Go library detects terminal connections across diverse OS (Windows, macOS, Linux, BSD, etc.).",0.92988000065,0.07011999935
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Fast, minimalist Node.js web framework with routing, middleware, and asynchronous support.",0.57984808195,0.42015191805
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","JavaScript error & performance monitoring SDK with OpenTelemetry integration, focusing on DX and reduced bundle size.",0.07748100391,0.92251899609
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.06933676755,0.93066323245
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",CLI tool in Go for generating optimized addition chains for cryptographic scalar multiplication.,0.2121021116,0.7878978884
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.",Node.js library providing Git's .gitignore functionality with TypeScript support and robust pattern matching.,0.9992576095,0.0007423905
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","FlatBuffers: efficient cross-platform serialization library with code generation, schema evolution, and broad language support.",0.8321959951,0.1678040049
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Fast JS/TS linter, formatter, and codemod tool with HTML, CSS, GraphQL support and a VS Code extension.",0.6130029525,0.3869970475
"Pandas: Python data analysis library with PyArrow backend, CoW, and enhanced string dtype.","Fast, extensible Node.js web framework with HTTP/2, plugins, hooks, and strong TypeScript support.",0.8717192111,0.1282807889
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"Gulp.js: Streaming build system using Node.js with ESM support, updated docs, and active maintenance.",0.00559053114,0.99440946886
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"ESLint plugin enforcing import best practices, resolving paths, with TypeScript support and performance optimizations.",0.03207966754,0.96792033246
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"Axios: Promise-based HTTP client (JS/TS) featuring Fetch adapter, enhanced headers, and strong security.",0.00829622139,0.99170377861
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"JavaScript positioning library offering performant, accessible UI element placement with React/Vue integrations.",0.00552830865,0.99447169135
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"Go template function library slim-sprig offers rich extended functions for string manipulation, crypto, dates, and more.",0.08548615568,0.91451384432
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"Boa: A high-performance, embeddable JavaScript engine written in Rust, featuring a CLI and modules.",0.05571915882,0.94428084118
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"Electron builds cross-platform desktop apps using Chromium and Node.js, focusing on security, performance, and modern APIs.",0.01107736407,0.98892263593
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"Fast JSON Schema validator with TypeScript support, focused on performance and strictness.",0.00485123191,0.99514876809
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"ESLint: Pluggable JavaScript linter enhancing DX, performance, and supporting modern JS/TS.",0.00039666003,0.99960333997
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"Node.js/browser debugging utility with color output, namespace filtering, and formatters.",0.0243200594,0.9756799406
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"cssnano: A PostCSS-based CSS minifier offering optimized presets, performance enhancements, and modular plugins.",0.4077433705,0.5922566295
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"Browserslist: Node.js tool specifying browser support via queries, optimizing builds with polyfills and prefixes.",0.01534025179,0.98465974821
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"Go library providing GNU Readline-like interactive input with history, autocompletion, and Vim mode.",0.634057971,0.365942029
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"Rust command-line parser clap offers dynamic completion, enhanced help, and optimized value parsing.",0.02788815413,0.97211184587
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.07427664987,0.92572335013
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,Fast JavaScript deep equality check with TypeScript support and optimized performance.,0.01403969607,0.98596030393
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"Modular JavaScript internationalization library (i18n) with CLDR data, Intl polyfills, and React/Vue support.",0.06976744186,0.93023255814
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"JavaScript library for Long integer support, featuring WebAssembly, ESM, and TypeScript compatibility.",0.00041496072,0.99958503928
parse5: Fast HTML parser/serializer in TypeScript with robust testing and comprehensive documentation.,"Node.js Snappy compression/decompression library focused on performance, cross-platform compatibility, and maintenance.",0.01470588235,0.98529411765
